Wall time,Step,Value
1667390588.441174,11541257,600.0
1667390588.499302,11562857,600.0
1667390588.515375,11568857,600.0
1667390588.671784,11627057,600.0
1667390588.699222,11637257,600.0
1667390588.705577,11639657,600.0
1667390588.710428,11641457,600.0
1667390588.728242,11648057,600.0
1667390588.729869,11648657,600.0
1667390588.733034,11649857,600.0
1667390588.831396,11686457,600.0
1667390588.868364,11700257,600.0
1667390588.874817,11702657,600.0
1667390588.89901,11711657,600.0
1667390588.934683,11724857,600.0
1667390588.939504,11726657,600.0
1667390589.05415,11769257,600.0
1667390589.097778,11785457,600.0
1667390589.130118,11797457,600.0
1667390589.144553,11802857,600.0
1667390589.167392,11811257,600.0
1667390589.185515,11817857,600.0
1667390589.200365,11823257,600.0
1667390589.33502,11872491,600.0
1667390589.391347,11893491,600.0
1667390589.51687,11940291,600.0
1667390589.628136,11981691,600.0
1667390589.801007,12045891,600.0
1667390589.828422,12056091,600.0
1667390589.905706,12084891,600.0
1667390589.912179,12087291,600.0
1667390589.989736,12116091,600.0
1667390590.015619,12125691,600.0
1667390590.091747,12153891,600.0
1667390590.098243,12156291,600.0
1667390590.114385,12162291,600.0
1667390590.179027,12186291,600.0
1667390590.258191,12215691,600.0
1667390590.419951,12275691,600.0
1667390590.51699,12311126,600.0
1667390590.623687,12350726,600.0
1667390590.659232,12363926,600.0
1667390590.667312,12366926,600.0
1667390590.722193,12386759,33.0
1667390590.765818,12402959,600.0
1667390590.870862,12441959,600.0
1667390590.980547,12482759,600.0
1667390590.99505,12488159,600.0
1667390591.087254,12522359,600.0
1667390591.12603,12536759,600.0
1667390591.145303,12543959,600.0
1667390591.213007,12569159,600.0
1667390591.225911,12573959,600.0
1667390591.367513,12626159,600.0
1667390591.390652,12634559,600.0
1667390591.441773,12653159,600.0
1667390591.459954,12659186,600.0
1667390591.464972,12660986,600.0
1667390591.595759,12709586,600.0
1667390591.632845,12723386,600.0
1667390591.668294,12736586,600.0
1667390591.798592,12774986,600.0
1667390591.835826,12788786,600.0
1667390591.969619,12838586,600.0
1667390592.035718,12863186,600.0
1667390592.075963,12878186,600.0
1667390592.139102,12901586,600.0
1667390592.142296,12902786,600.0
1667390592.153531,12906986,600.0
1667390592.163319,12910586,600.0
1667390592.187433,12919586,600.0
1667390592.232536,12936386,600.0
1667390592.318249,12968186,600.0
1667390592.319848,12968786,600.0
1667390592.360302,12983786,600.0
1667390592.365131,12985586,600.0
1667390592.453846,13018586,600.0
1667390592.463581,13022186,600.0
1667390592.476434,13026986,600.0
1667390592.50874,13038986,600.0
1667390592.558897,13057586,600.0
1667390592.671625,13099586,600.0
1667390592.88283,13178186,600.0
1667390593.084398,13253186,600.0
1667390593.261911,13319186,600.0
1667390593.381388,13363586,600.0
1667390593.48834,13403186,600.0
1667390593.494978,13405586,600.0
1667390593.498283,13406786,600.0
1667390593.655677,13464386,600.0
1667390593.703939,13482386,600.0
1667390593.707188,13483586,600.0
1667390593.739512,13495586,600.0
1667390593.781451,13511186,600.0
1667390593.821873,13526186,600.0
1667390593.833204,13530386,600.0
1667390593.914011,13560386,600.0
1667390593.947942,13572986,600.0
1667390593.952842,13574786,600.0
1667390593.973747,13582586,600.0
1667390593.981802,13585586,600.0
1667390594.057721,13613786,600.0
1667390594.075463,13620386,600.0
1667390594.112801,13634186,600.0
1667390594.127435,13639586,600.0
1667390594.179182,13658786,600.0
1667390594.188896,13662386,600.0
1667390594.226121,13676186,600.0
1667390594.256843,13687586,600.0
1667390594.276243,13694786,600.0
1667390594.331201,13715186,600.0
1667390594.376503,13731986,600.0
1667390594.454234,13760786,600.0
1667390594.459086,13762586,600.0
1667390594.598239,13814186,600.0
1667390594.609567,13818386,600.0
1667390594.61443,13820186,600.0
1667390594.658085,13835813,600.0
1667390594.685471,13846013,600.0
1667390595.115104,14002040,600.0
1667390595.152195,14015840,600.0
1667390595.158645,14018240,600.0
1667390595.199003,14033240,600.0
1667390595.20226,14034440,600.0
1667390595.205445,14035640,600.0
1667390595.226455,14043440,600.0
1667390595.232938,14045840,600.0
1667390595.257052,14054840,600.0
1667390595.344395,14087240,600.0
1667390595.4155,14113640,600.0
1667390595.435831,14120840,600.0
1667390595.439063,14122040,600.0
1667390595.443922,14123840,600.0
1667390595.461734,14130440,600.0
1667390595.473,14134640,600.0
1667390595.508544,14147277,600.0
1667390595.602027,14181512,600.0
1667390595.642413,14196512,600.0
1667390595.655304,14201312,600.0
1667390596.009936,14332712,600.0
1667390596.047117,14346512,600.0
1667390596.079441,14358512,600.0
1667390596.13927,14380712,600.0
1667390596.157006,14387312,600.0
1667390596.182198,14396312,600.0
1667390596.19188,14399912,600.0
1667390596.314876,14445512,600.0
1667390596.334316,14452712,600.0
1667390596.479788,14506712,600.0
1667390596.486224,14509112,600.0
1667390596.513694,14519312,600.0
1667390596.70132,14588912,600.0
1667390596.857445,14637512,600.0
1667390596.867106,14641112,600.0
1667390596.886523,14648312,600.0
1667390596.983412,14684312,600.0
1667390596.993043,14687912,600.0
1667390597.004356,14692112,600.0
1667390597.022152,14698712,600.0
1667390597.1018,14728112,600.0
1667390597.119557,14734712,600.0
1667390597.161846,14750312,600.0
1667390597.189233,14760512,600.0
1667390597.226407,14774312,600.0
1667390597.236109,14777912,600.0
1667390597.309126,14804912,600.0
1667390597.346314,14818712,600.0
1667390597.351145,14820512,600.0
1667390597.367313,14826512,600.0
1667390597.407571,14841512,600.0
1667390597.423753,14847512,600.0
1667390597.481914,14867975,600.0
1667390597.515809,14880006,600.0
1667390597.572286,14901006,600.0
1667390597.636941,14925006,600.0
1667390597.643421,14927406,600.0
1667390597.657955,14932806,600.0
1667390597.728996,14959206,600.0
1667390597.743535,14964606,600.0
1667390597.775873,14976606,600.0
1667390597.782376,14979006,600.0
1667390597.795562,14983806,600.0
1667390597.823468,14994006,600.0
1667390597.848033,15003006,600.0
1667390597.898715,15019833,600.0
1667390597.950954,15038464,31.0
1667390597.984925,15051064,600.0
1667390598.00759,15059464,600.0
1667390598.173352,15119518,600.0
1667390598.183094,15123118,600.0
1667390598.210583,15133318,600.0
1667390598.304527,15168118,600.0
1667390598.341543,15181918,600.0
1667390598.504871,15241383,600.0
1667390598.626054,15285819,600.0
1667390598.757004,15333855,600.0
1667390598.841067,15365055,600.0
1667390598.902488,15387855,600.0
1667390599.055457,15435924,600.0
1667390599.13642,15465324,600.0
1667390599.146333,15468924,600.0
1667390599.171145,15477924,600.0
1667390599.227315,15498324,600.0
1667390599.26861,15513324,600.0
1667390599.389591,15556557,600.0
1667390599.681658,15662757,600.0
1667390599.735974,15681990,600.0
1667390599.826575,15714990,600.0
1667390599.870941,15731190,600.0
1667390599.907034,15743826,600.0
1667390599.913525,15746226,600.0
1667390600.052208,15795426,600.0
1667390600.19972,15846426,600.0
1667390600.321535,15890826,600.0
1667390600.346172,15899826,600.0
1667390600.373045,15909426,600.0
1667390600.505168,15957426,600.0
1667390600.520051,15962826,600.0
1667390600.683602,16021092,600.0
1667390600.720949,16034292,600.0
1667390600.794561,16061292,600.0
1667390600.800086,16063092,600.0
1667390600.864761,16086492,600.0
1667390600.917366,16105692,600.0
1667390600.96672,16123692,600.0
1667390601.019387,16142892,600.0
1667390601.02933,16146492,600.0
1667390601.037561,16149492,600.0
1667390601.047474,16153092,600.0
1667390601.109947,16175892,600.0
1667390601.147726,16189692,600.0
1667390601.150984,16190892,600.0
1667390601.225038,16217892,600.0
1667390601.248077,16226292,600.0
1667390601.271056,16234692,600.0
1667390601.280986,16238292,600.0
1667390601.297495,16244292,600.0
1667390601.393094,16278528,600.0
1667390601.404655,16282728,600.0
1667390601.439186,16295328,600.0
1667390601.500646,16317528,600.0
1667390601.55516,16337328,600.0
1667390601.647386,16370928,600.0
1667390601.7306,16397928,600.0
1667390601.817013,16428561,600.0
1667390601.820341,16429761,600.0
1667390601.858248,16443561,600.0
1667390601.921471,16466361,600.0
1667390601.936768,16471761,600.0
1667390601.949939,16476561,600.0
1667390602.037951,16507761,600.0
1667390602.04784,16511361,600.0
1667390602.136243,16543161,600.0
1667390602.171574,16555761,600.0
1667390602.346181,16617561,600.0
1667390602.411711,16640961,600.0
1667390602.473581,16663161,600.0
1667390602.499001,16672161,600.0
1667390602.57851,16700388,600.0
1667390602.638457,16721988,600.0
1667390602.682712,16738188,600.0
1667390602.854417,16800588,600.0
1667390602.907851,16819788,600.0
1667390602.971068,16842024,600.0
1667390603.050076,16870224,600.0
1667390603.055037,16872024,600.0
1667390603.118159,16894824,600.0
1667390603.16046,16910424,600.0
1667390603.176845,16916424,600.0
1667390603.252902,16943457,600.0
1667390603.342783,16970457,600.0
1667390603.504833,17029857,600.0
1667390603.527701,17037688,600.0
1667390603.542367,17042515,600.0
1667390603.545666,17043715,600.0
1667390603.599613,17063515,600.0
1667390603.617583,17070115,600.0
1667390603.787452,17131946,600.0
1667390603.962055,17195577,600.0
1667390604.012564,17214177,600.0
1667390604.022311,17217777,600.0
1667390604.030495,17220777,600.0
1667390604.07126,17235777,600.0
1667390604.131605,17257977,600.0
1667390604.157657,17267577,600.0
1667390604.187057,17278377,600.0
1667390604.191917,17280177,600.0
1667390604.219656,17290377,600.0
1667390604.249024,17301177,600.0
1667390604.344141,17335977,600.0
1667390604.360539,17341977,600.0
1667390604.386743,17351577,600.0
1667390604.483957,17386408,600.0
1667390604.501977,17393008,600.0
1667390604.709396,17469208,600.0
1667390604.76979,17491408,600.0
1667390604.835278,17514838,600.0
1667390604.841845,17517238,600.0
1667390604.868001,17526838,600.0
1667390604.967617,17562871,600.0
1667390605.011858,17579071,600.0
