Wall time,Step,Value
1666961191.0784,5692101,0
1666961191.12935,5704261,0
1666961191.15528,5709584,0
1666961191.1977,5720029,0
1666961191.21387,5724829,0
1666961191.22999,5729327,0
1666961191.26005,5736596,0
1666961191.3272,5753802,0
1666961191.44834,5788220,0
1666961191.51847,5803956,0
1666961191.56453,5815613,0
1666961191.60952,5827369,1
1666961191.69026,5847733,0
1666961191.75416,5865733,0
1666961191.82398,5883733,0
1666961191.8685,5894083,0
1666961191.88504,5898883,0
1666961191.9193,5908074,0
1666961192.02225,5935079,0
1666961192.03846,5939879,0
1666961192.08013,5950011,0
1666961192.17522,5974373,0
1666961192.24796,5993423,0
1666961192.30855,6009623,0
1666961192.33183,6014423,0
1666961192.38561,6028223,0
1666961192.3951,6030140,0
1666961192.43826,6041933,0
1666961192.48171,6053613,0
1666961192.57054,6075960,0
1666961192.62567,6091460,0
1666961192.70806,6114860,0
1666961192.82002,6144141,0
1666961192.82964,6146541,0
1666961192.90943,6168304,0
1666961193.07191,6211176,0
1666961193.10135,6218976,0
1666961193.12228,6224376,0
1666961193.13359,6227202,0
1666961193.20047,6244624,0
1666961193.23161,6252510,0
1666961193.25635,6259110,0
1666961193.28494,6266632,0
1666961193.33548,6276232,0
1666961193.39949,6291194,0
1666961193.44726,6302101,0
1666961193.48047,6311526,1
1666961193.55848,6331135,1
1666961193.65602,6358089,0
1666961193.78521,6393314,0
1666961193.86942,6416840,0
1666961193.89276,6423440,0
1666961193.94778,6437254,0
1666961193.97446,6443254,0
1666961194.04118,6461433,1
1666961194.08818,6474182,0
1666961194.12681,6484982,0
1666961194.25826,6520252,0
1666961194.30541,6532852,0
1666961194.34964,6542758,0
1666961194.40315,6554589,0
1666961194.51755,6583431,0
1666961194.55367,6590970,0
1666961194.58809,6599230,0
1666961194.68614,6619850,0
1666961194.84276,6657897,0
1666961194.88252,6667612,0
1666961194.96028,6686266,0
1666961195.02252,6702466,0
1666961195.08912,6719552,0
1666961195.19027,6745007,0
1666961195.20741,6749807,0
1666961195.25374,6760722,0
1666961195.31347,6775882,0
1666961195.3703,6790754,0
1666961195.43504,6808054,0
1666961195.46624,6817054,0
1666961195.51827,6831822,0
1666961195.55977,6842385,0
1666961195.60783,6854976,0
1666961195.62801,6860711,0
1666961195.7566,6896270,0
1666961195.81427,6910561,0
1666961195.91749,6936443,1
1666961195.95074,6946043,0
1666961196.00928,6961845,0
1666961196.05388,6974445,0
1666961196.0855,6983445,0
1666961196.10763,6989796,0
1666961196.13734,6998196,0
1666961196.17542,7008996,0
1666961196.22775,7023010,0
1666961196.26344,7033210,0
1666961196.27191,7035597,1
1666961196.35535,7057255,0
1666961196.40739,7071490,0
1666961196.43514,7079290,0
1666961196.46507,7087690,0
1666961196.50045,7097890,0
1667474574.06011,7104490,0
1667474574.08304,7110490,0
1667474574.09247,7112890,0
1667474574.11126,7117690,0
1667474574.15645,7129090,0
1667474574.20043,7140089,0
1667474574.26128,7153106,0
1667474574.28536,7159106,0
1667474574.3506,7175773,0
1667474574.37511,7181773,0
1667474574.38909,7185212,0
1667474574.41688,7192334,0
1667474574.44954,7200382,0
1667474574.53915,7223675,0
1667474574.55539,7227875,0
1667474574.56883,7230899,0
1667474574.58038,7233692,1
1667474574.64871,7249189,0
1667474574.68012,7258087,0
1667474574.70488,7265263,0
1667474574.81063,7291941,0
1667474574.84878,7300399,0
1667474574.87751,7308093,0
1667474574.90021,7314093,0
1667474574.91402,7317562,0
1667474574.92138,7319362,0
1667474574.97893,7332449,0
1667474575.002,7338449,0
1667474575.0192,7343249,0
1667474575.02759,7345649,0
1667474575.04884,7351649,0
1667474575.06334,7355849,0
1667474575.08963,7363339,0
1667474575.1493,7380416,0
1667474575.18423,7390192,0
1667474575.19676,7393792,0
1667474575.24638,7408123,0
1667474575.28139,7416652,1
1667474575.30448,7422954,0
1667474575.3412,7433502,0
1667474575.36042,7437702,0
1667474575.36834,7440102,0
1667474575.38937,7444902,0
1667474575.42425,7452384,0
1667474575.44823,7457184,0
1667474575.52023,7476396,0
1667474575.52943,7478174,1
1667474575.54771,7483468,0
1667474575.58613,7494669,0
1667474575.6128,7502020,0
1667474575.63497,7508435,0
1667474575.66735,7518035,0
1667474575.69083,7524777,0
1667474575.70291,7528364,1
1667474575.71919,7532976,0
1667474575.73727,7538084,0
1667474575.76899,7547459,1
1667474575.77912,7550459,0
1667474575.81533,7560761,0
1667474575.83911,7567385,0
1667474575.85338,7571585,0
1667474575.88463,7580638,0
1667474575.91312,7588588,0
1667474575.95538,7601188,0
1667474576.01519,7618517,0
1667474576.02492,7621517,0
1667474576.04319,7626917,0
1667474576.06926,7634717,0
1667474576.09116,7640866,0
1667474576.13134,7652492,0
1667474576.13737,7654095,1
1667474576.21892,7678524,0
1667474576.28467,7697905,0
1667474576.32189,7709257,0
1667474576.32973,7711657,0
1667474576.34548,7716045,1
1667474576.40156,7732182,0
1667474576.40965,7734582,0
1667474576.42334,7738273,0
1667474576.46019,7749199,0
1667474576.46996,7752199,0
1667474576.493,7759399,0
1667474576.51922,7767199,0
1667474576.53727,7772471,0
1667474576.56714,7781106,0
1667474576.57506,7783112,1
1667474576.60263,7789712,0
1667474576.61083,7792112,0
1667474576.69002,7813356,0
1667474576.71218,7819835,0
1667474576.75095,7830635,0
1667474576.79394,7843006,0
1667474576.80381,7846006,0
1667474576.82753,7852840,0
1667474576.84346,7857571,0
1667474576.91028,7876217,0
1667474576.94031,7885217,0
1667474576.98265,7897817,0
1667474577.01927,7908364,0
1667474577.03314,7912564,0
1667474577.04498,7916164,0
1667474577.07648,7924553,0
1667474577.14022,7940365,0
1667474577.15475,7944415,1
1667474577.15904,7945615,0
1667474577.17958,7951015,0
1667474577.2046,7956842,0
1667474577.22745,7962356,0
1667474577.31781,7984504,0
1667474577.35188,7992451,0
1667474577.3767,7999082,0
1667474577.41416,8009434,0
1667474577.43155,8013025,0
1667474577.47365,8023276,0
1667474577.51743,8035661,0
1667474577.54626,8042417,0
1667474577.56626,8048417,0
1667474577.58401,8053431,0
1667474577.63775,8065829,0
1667474577.68873,8079485,0
1667474577.75254,8095928,0
1667474577.75871,8097728,0
1667474577.78117,8102528,0
1667474577.79807,8107328,0
1667474577.83915,8116928,0
1667474577.85386,8120840,0
1667474577.91698,8138501,0
1667474577.94343,8144501,0
1667474577.96623,8149301,0
1667474577.99103,8156486,0
1667474578.02611,8164886,0
1667474578.04891,8171386,0
